texmf-dist/tex/latex/panda/BusyPanda.sty:29:19:29:39: s412 malformed function name
texmf-dist/tex/latex/panda/BusyPanda.sty:6649:35:6649:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6649:36:6649:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6649:37:6649:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6649:44:6649:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6650:10:6650:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6650:36:6650:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6650:37:6650:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6650:38:6650:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6650:45:6650:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6651:10:6651:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6651:36:6651:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6651:37:6651:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6651:38:6651:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6651:45:6651:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6652:10:6652:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6652:38:6652:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6652:39:6652:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6652:40:6652:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6652:47:6652:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6653:10:6653:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6653:42:6653:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6653:43:6653:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6653:44:6653:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6653:51:6653:51: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6654:10:6654:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6654:34:6654:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6654:35:6654:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6654:36:6654:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6654:43:6654:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6655:10:6655:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6655:36:6655:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6655:37:6655:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6655:38:6655:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6655:44:6655:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6656:10:6656:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6656:29:6656:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6656:30:6656:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6656:31:6656:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6656:38:6656:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6657:10:6657:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6657:40:6657:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6657:41:6657:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6657:42:6657:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6657:49:6657:49: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6658:10:6658:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6658:33:6658:33: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6658:34:6658:34: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6658:35:6658:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6658:42:6658:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6659:10:6659:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6659:42:6659:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6659:43:6659:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6659:44:6659:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6659:51:6659:51: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6660:10:6660:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6660:44:6660:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6660:45:6660:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6660:46:6660:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6660:52:6660:52: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6661:10:6661:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6661:53:6661:53: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6661:54:6661:54: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6661:55:6661:55: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6661:62:6661:62: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6662:10:6662:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6662:37:6662:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6662:38:6662:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6662:39:6662:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6662:46:6662:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6663:10:6663:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6663:45:6663:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6663:46:6663:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6663:47:6663:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6663:55:6663:55: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6664:10:6664:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6664:38:6664:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6664:39:6664:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6664:40:6664:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6664:48:6664:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6665:10:6665:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6665:36:6665:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6665:37:6665:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6665:38:6665:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6665:46:6665:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6666:10:6666:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6666:35:6666:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6666:36:6666:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6666:37:6666:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6666:44:6666:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6667:10:6667:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6667:48:6667:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6667:49:6667:49: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6667:50:6667:50: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6667:57:6667:57: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6668:10:6668:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6668:40:6668:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6668:41:6668:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6668:42:6668:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6668:49:6668:49: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6669:10:6669:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6669:43:6669:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6669:44:6669:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6669:45:6669:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6669:53:6669:53: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6670:10:6670:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6670:35:6670:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6670:36:6670:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6670:37:6670:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6670:45:6670:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6671:10:6671:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6671:42:6671:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6671:43:6671:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6671:44:6671:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6671:51:6671:51: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6672:10:6672:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6672:35:6672:35: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6672:36:6672:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6672:37:6672:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6672:44:6672:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6673:10:6673:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6673:37:6673:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6673:38:6673:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6673:39:6673:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6673:46:6673:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6674:10:6674:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6674:46:6674:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6674:47:6674:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6674:48:6674:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6674:55:6674:55: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6675:10:6675:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6675:39:6675:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6675:40:6675:40: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6675:41:6675:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6675:48:6675:48: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6676:10:6676:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6676:30:6676:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6676:31:6676:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6676:32:6676:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6676:39:6676:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6677:10:6677:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6677:44:6677:44: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6677:45:6677:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6677:46:6677:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6677:51:6677:51: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6678:10:6678:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6678:37:6678:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6678:38:6678:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6678:39:6678:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6678:46:6678:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6679:10:6679:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6679:41:6679:41: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6679:42:6679:42: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6679:43:6679:43: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6679:50:6679:50: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6680:10:6680:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6680:45:6680:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6680:46:6680:46: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6680:47:6680:47: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6680:54:6680:54: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6681:10:6681:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6681:36:6681:36: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6681:37:6681:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6681:38:6681:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6681:45:6681:45: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6682:10:6682:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6682:28:6682:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6682:29:6682:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6682:30:6682:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6682:37:6682:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6683:10:6683:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6683:28:6683:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6683:29:6683:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6683:30:6683:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6683:37:6683:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6684:10:6684:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6684:30:6684:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6684:31:6684:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6684:32:6684:32: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6684:39:6684:39: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6685:10:6685:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6685:28:6685:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6685:29:6685:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6685:30:6685:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6685:37:6685:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6686:10:6686:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6686:29:6686:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6686:30:6686:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6686:31:6686:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6686:38:6686:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6687:10:6687:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6687:28:6687:28: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6687:29:6687:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6687:30:6687:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6687:37:6687:37: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6688:10:6688:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6688:29:6688:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6688:30:6688:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6688:31:6688:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6688:38:6688:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6689:10:6689:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6689:29:6689:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6689:30:6689:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6689:31:6689:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6689:38:6689:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6690:10:6690:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6690:29:6690:29: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6690:30:6690:30: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6690:31:6690:31: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6690:38:6690:38: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6691:10:6691:10: s204 missing stylistic whitespaces
texmf-dist/tex/latex/panda/BusyPanda.sty:6691:28:6691:28: s204 missing stylistic whitespaces
